Bike-Number,Rental-Time,Rental-Type,Rental-Location,Rental-Lat,Rental-Lng,Return-Time,Return-Type,Return-Location,Return-Lat,Return-Lng,Duration-Minutes,Movement-Type
15773,2025-07-20 22:13:05,Station (physisch),**Helsingforser Platz (S Warschauer Straße),52.507848,13.449569,2025-07-20 22:29:56,Freistehend,Flexzone,52.498053,13.387268,16.9,Station:Flexzone
10518,2025-07-20 22:13:05,Station (physisch),U Samariterstraße,52.515203,13.462885,2025-07-20 22:29:56,Freistehend,Flexzone,52.498449,13.446609,16.9,Station:Flexzone
15844,2025-07-20 22:13:05,Station (virtuell),virtuell - Braunschweiger Straße/Niemetzstraße,52.471851,13.451262,2025-07-20 22:29:56,Station (physisch),Karl-Kunger-Straße/Plesserstraße,52.489031,13.451193,16.9,Station:Station
19305,2025-07-20 22:13:05,Station (virtuell),Boddinstraße/Mainzer Straße,52.480082,13.428249,2025-07-20 22:29:56,Freistehend,Flexzone,52.489422,13.450096,16.9,Station:Flexzone
16441,2025-07-20 22:13:48,Station (physisch),U Nollendorfplatz (EDEKA),52.498955,13.354408,2025-07-20 22:29:56,Freistehend,außerhalb Flexzone,52.506844,13.330934,16.1,Station:NoFlexzone
18141,2025-07-20 22:13:05,Station (virtuell),Schlesische Straße/Falckensteinstraße (Süd),52.499912,13.443709,2025-07-20 22:29:56,Freistehend,Flexzone,52.508098,13.463464,16.9,Station:Flexzone
100603,2025-07-20 22:13:05,Station (virtuell),Rummelsburger Landstraße/Nalepastraße,52.481687,13.502046,2025-07-20 22:29:56,Freistehend,Flexzone,52.481573,13.525173,16.9,Station:Flexzone
13482,2025-07-20 22:13:05,Station (virtuell),U Osloer Straße (Nord),52.55749,13.373332,2025-07-20 22:29:56,Station (virtuell),VRAO 89 Malplaquetstraße/Nazarethkirchstraße (Abstellfläche Mikromobilität),52.549528,13.361896,16.9,Station:Station
14494,2025-07-20 22:13:05,Station (virtuell),Oderbergerstraße 54 (Abstellfläche-Mikromobilität),52.538401,13.409867,2025-07-20 22:29:56,Station (virtuell),EDEKA (S+U Schönhauser Allee),52.549444,13.414083,16.9,Station:Station
100347,2025-07-20 22:13:05,Station (virtuell),U Eisenacher Straße (Akazienstraße),52.489664,13.353353,2025-07-20 22:29:56,Freistehend,Flexzone,52.500467,13.305569,16.9,Station:Flexzone
17030,2025-07-20 22:13:05,Station (virtuell),Reichenberger Straße/Ratiborstraße,52.492893,13.438919,2025-07-20 22:29:56,Station (physisch),Wühlischstraße,52.507251,13.467077,16.9,Station:Station
100664,2025-07-20 22:13:05,Station (physisch),Jelbi Eingang Tempelhofer Feld/Columbiadamm (TEM/CO),52.483313,13.402687,2025-07-20 22:29:56,Station (physisch),U Karl-Marx-Straße,52.473502,13.440874,16.9,Station:Station
100353,2025-07-20 20:36:56,Station (virtuell),M Treskowallee/Volkspark Wuhlheide,52.471227,13.517459,2025-07-20 22:29:56,Station (virtuell),M Treskowallee/Volkspark Wuhlheide,52.471227,13.517459,113.0,Station:Station
100484,2025-07-20 21:56:15,Station (virtuell),Phillipstraße/Hannoversche Straße,52.52721,13.382609,2025-07-20 22:29:56,Station (virtuell),Erich-Weinert-Straße/Sültstraße,52.547604,13.425501,33.7,Station:Station
15859,2025-07-20 20:55:15,Station (virtuell),EDEKA Viktoria-Luise-Straße,52.495304,13.341436,2025-07-20 22:29:56,Station (virtuell),Kiehlufer/Elsenstraße,52.483842,13.44704,94.7,Station:Station
15405,2025-07-20 22:13:05,Station (virtuell),Jelbi Rathausstraße/Poststraße (MIT/RP),52.51748,13.40509,2025-07-20 22:29:56,Station (virtuell),M Husemannstraße (Süd),52.539797,13.418069,16.9,Station:Station
15599,2025-07-20 22:13:05,Station (virtuell),Ella-Trebe-Straße/Rahel-Hirsch-Straße,52.522772,13.368607,2025-07-20 22:29:56,Freistehend,Flexzone,52.531178,13.427232,16.9,Station:Flexzone
18437,2025-07-20 18:44:50,Station (virtuell),Paul-Lincke-Ufer (Boulodrome),52.49272,13.432438,2025-07-20 22:29:56,Station (virtuell),Paul-Lincke-Ufer (Boulodrome),52.49272,13.432438,225.1,Station:Station
14496,2025-07-20 22:13:05,Station (physisch),**Jelbi S+U Hauptbahnhof/Europaplatz West (MOA/EW),52.525905,13.368661,2025-07-20 22:29:56,Station (virtuell),VRAO 92 - Tegelerstraße/Sprengelstraße (Abstellfläche Mikromobilität),52.542019,13.356923,16.9,Station:Station
16122,2025-07-20 22:13:05,Station (virtuell),Jelbi Platz des 18. März/Ahornsteig (TIE/PA),52.516026,13.375934,2025-07-20 22:29:56,Station (virtuell),Hohenzollerndamm (Julius-Morgenroth-Platz),52.489637,13.312244,16.9,Station:Station
18316,2025-07-20 21:12:05,Station (virtuell),Nalepastraße (Funkhaus),52.480472,13.501037,2025-07-20 22:29:56,Station (virtuell),S Hermannstraße (Südost),52.4674,13.431682,77.8,Station:Station
14160,2025-07-20 22:13:05,Station (virtuell),Otto-Suhr-Allee (Rathaus Charlottenburg),52.517134,13.308049,2025-07-20 22:29:56,Station (virtuell),U Hansaplatz,52.518375,13.342043,16.9,Station:Station
100766,2025-07-20 22:13:05,Station (virtuell),Paula-Fürst-Straße/Hildegard-Marcusson-Straße,52.49511,13.483862,2025-07-20 22:29:56,Freistehend,Flexzone,52.497484,13.464772,16.9,Station:Flexzone
100630,2025-07-20 21:28:42,Station (virtuell),Jelbi Herrfurthstraße (NEU/HE),52.476658,13.418941,2025-07-20 22:29:56,Station (virtuell),Bouchéstraße/Harzer Straße,52.487599,13.444288,61.2,Station:Station
10870,2025-07-20 22:13:16,Station (virtuell),Studierenden-Wohnheim Sewanstraße (Süd),52.496104,13.51362,2025-07-20 22:29:56,Station (virtuell),VRAO 45 - U Tierpark (Abstellfläche Mikromobilität),52.49668,13.52377,16.7,Station:Station
18978,2025-07-20 18:11:12,Station (virtuell),Steinplatz (Ost),52.508568,13.326437,2025-07-20 22:29:56,Station (virtuell),Havelberger Straße/Stephanstraße,52.533663,13.346976,258.7,Station:Station
100061,2025-07-20 22:13:05,Station (virtuell),Sonnenallee/Elbestraße,52.482845,13.438336,2025-07-20 22:29:56,Station (virtuell),VRAO 64 - Görlitzer Straße/Falckensteinstraße (Abstellfläche Mikromobilität),52.496705,13.440249,16.9,Station:Station
13812,2025-07-20 21:56:15,Station (virtuell),VRAO 54 - Mühlenstraße/Straße der Pariser Kommune (Abstellfläche Mikromobilität),52.508333,13.43459,2025-07-20 22:29:56,Station (virtuell),Jelbi S+U Brandenburger Tor/Unter den Linden (MIT/BU),52.516312,13.381283,33.7,Station:Station
19477,2025-07-20 21:56:15,Station (physisch),Friedrichstr./Besselstr.,52.504102,13.391089,2025-07-20 22:29:56,Station (virtuell),Jelbi Huxleys Neue Welt (NEU/HU),52.486872,13.422317,33.7,Station:Station
17918,2025-07-20 21:56:15,Station (physisch),Jelbi Eingang Tempelhofer Feld/Columbiadamm (TEM/CO),52.483313,13.402687,2025-07-20 22:29:56,Station (virtuell),Jelbi Linienstraße/Rosenthaler Straße (MIT/LR),52.528823,13.401877,33.7,Station:Station
10759,2025-07-20 22:13:05,Station (virtuell),Gustav-Meyer-Allee/Hussitenstraße,52.542465,13.383551,2025-07-20 22:29:56,Freistehend,Flexzone,52.533422,13.341327,16.9,Station:Flexzone
14318,2025-07-20 22:13:05,Station (virtuell),virtuell - Braunschweiger Straße/Niemetzstraße,52.471851,13.451262,2025-07-20 22:29:56,Station (physisch),Karl-Kunger-Straße/Plesserstraße,52.489031,13.451193,16.9,Station:Station
100507,2025-07-20 22:13:05,Station (virtuell),Reichpietschufer,52.507229,13.355705,2025-07-20 22:29:56,Station (virtuell),U Unter den Linden (West),52.516962,13.388305,16.9,Station:Station
18073,2025-07-20 22:13:05,Station (virtuell),U Schwartzkopffstraße,52.535972,13.376528,2025-07-20 22:29:56,Freistehend,Flexzone,52.540529,13.34899,16.9,Station:Flexzone
19104,2025-07-20 21:28:16,Station (virtuell),Mühlendamm/Spreeufer,52.515888,13.40759,2025-07-20 22:29:56,Station (virtuell),Jelbi Münzstraße/Rochstraße (MIT/MR),52.524344,13.408311,61.7,Station:Station
17557,2025-07-20 21:56:46,Station (virtuell),Dominicusstraße/Belziger Straße,52.484398,13.345548,2025-07-20 22:29:56,Station (virtuell),Jelbi Weisestraße/Herrfurthstraße (NEU/WE),52.477354,13.424054,33.2,Station:Station
18331,2025-07-20 21:56:52,Station (virtuell),Jelbi Herrfurthstraße (NEU/HE),52.476658,13.418941,2025-07-20 22:29:56,Station (virtuell),Jelbi Adalbertstraße/Naunynstraße (KRE/AN),52.502099,13.419949,33.1,Station:Station
10590,2025-07-20 22:13:05,Station (virtuell),U Schlesisches Tor (Ost),52.500794,13.442182,2025-07-20 22:29:56,Station (virtuell),Jelbi S+U Alexanderplatz/Dircksenstraße (MIT/AL),52.522699,13.40933,16.9,Station:Station
10535,2025-07-20 22:13:05,Station (virtuell),Reichpietschufer,52.507229,13.355705,2025-07-20 22:29:56,Station (virtuell),U Unter den Linden (West),52.516962,13.388305,16.9,Station:Station
15466,2025-07-20 22:13:05,Freistehend,Flexzone,52.520622,13.332917,2025-07-20 22:29:56,Freistehend,Flexzone,52.520622,13.332917,16.9,Flexzone:Flexzone
19005,2025-07-20 21:12:05,Station (physisch),Rüdersdorfer Straße/Straße der Pariser,52.514185,13.438878,2025-07-20 22:29:56,Station (physisch),Rüdersdorfer Straße/Straße der Pariser,52.514185,13.438878,77.8,Station:Station
17507,2025-07-20 22:13:05,Station (physisch),Sonnenallee (Weichselstraße),52.484653,13.433832,2025-07-20 22:29:56,Freistehend,Flexzone,52.515844,13.442034,16.9,Station:Flexzone
16877,2025-07-20 21:40:43,Freistehend,außerhalb Flexzone,52.505151,13.334243,2025-07-20 22:29:56,Station (virtuell),Jelbi Admiralstraße/Fraenkelufer (KRE/AF),52.495704,13.415415,49.2,NoFlexzone:Station
15438,2025-07-20 22:13:05,Station (physisch),U Prinzenstraße,52.497411,13.405658,2025-07-20 22:29:56,Station (physisch),Sonnenallee/Innstraße,52.480588,13.442753,16.9,Station:Station
14241,2025-07-20 21:40:43,Station (physisch),Rathaus Friedrichshain-Kreuzberg,52.493641,13.385655,2025-07-20 22:29:56,Station (virtuell),Prenzlauer Allee/Erich-Weinert-Straße,52.548057,13.428292,49.2,Station:Station
100333,2025-07-20 21:56:15,Station (virtuell),S Ostkreuz (Süd),52.502713,13.468561,2025-07-20 22:29:56,Station (virtuell),Sonnenallee/Erkstraße,52.481369,13.440447,33.7,Station:Station
101169,2025-07-20 22:13:05,Station (virtuell),Zenner,52.487625,13.477097,2025-07-20 22:29:56,Station (virtuell),M Möllendorffstraße/Storkower Straße,52.523219,13.479158,16.9,Station:Station
13910,2025-07-20 21:28:16,Station (virtuell),Mühlendamm/Spreeufer,52.515888,13.40759,2025-07-20 22:29:56,Station (virtuell),Jelbi Münzstraße/Rochstraße (MIT/MR),52.524344,13.408311,61.7,Station:Station
15086,2025-07-20 21:40:43,Station (virtuell),Heidestraße/Annemarie-Renger-Straße,52.53088,13.368131,2025-07-20 22:29:56,Station (virtuell),Urbanstraße/Tempelherrenstraße,52.494561,13.40035,49.2,Station:Station
16052,2025-07-20 22:13:05,Station (virtuell),Schlesische Straße/Falckensteinstraße (Süd),52.499912,13.443709,2025-07-20 22:29:56,Station (virtuell),Jelbi S+U Jannowitzbrücke/Holzmarktstraße (MIT/TRI),52.513611,13.422223,16.9,Station:Station
17474,2025-07-20 21:56:52,Station (virtuell),Jagowstraße/Tile-Wardenberg-Straße,52.519654,13.331944,2025-07-20 22:29:56,Station (virtuell),Tempelherrenstraße/Wilmsstraße,52.495621,13.401546,33.1,Station:Station
16129,2025-07-20 21:28:16,Station (virtuell),Teufelsseechaussee (Parkplatz),52.492897,13.237703,2025-07-20 22:29:56,Station (virtuell),Beusselstraße/Erasmusstraße,52.526055,13.328017,61.7,Station:Station
100387,2025-07-20 21:56:15,Station (virtuell),VRAO 54 - Mühlenstraße/Straße der Pariser Kommune (Abstellfläche Mikromobilität),52.508333,13.43459,2025-07-20 22:29:56,Station (virtuell),Jelbi S+U Brandenburger Tor/Unter den Linden (MIT/BU),52.516312,13.381283,33.7,Station:Station
15345,2025-07-20 22:13:05,Station (virtuell),VRAO 62 - Görlitzer Straße/Lübbenerstraße (Abstellfläche Mikromobilität),52.49792,13.436134,2025-07-20 22:29:56,Station (physisch),Boxhagener Straße,52.51204,13.461872,16.9,Station:Station
17031,2025-07-20 22:13:05,Station (virtuell),Jelbi Graefestraße/Planufer (KRE/GP),52.495709,13.419666,2025-07-20 22:29:56,Station (virtuell),VRAO 65 - Görlitzer Straße/Cuvrystraße (Abstellfläche Mikromobilität),52.495996,13.442486,16.9,Station:Station
16599,2025-07-20 20:55:15,Station (virtuell),Bornsdorfer Straße (37),52.475231,13.437634,2025-07-20 22:29:56,Station (virtuell),Jelbi U Görlitzer Bahnhof/Manteuffelstraße (KRE/GM),52.499558,13.426702,94.7,Station:Station
19693,2025-07-20 22:13:05,Station (physisch),Jelbi S+U Zoologischer Garten/Hardenbergplatz (CHA/HA),52.506606,13.332945,2025-07-20 22:29:56,Station (physisch),Jelbi S+U Zoologischer Garten/Hardenbergplatz (CHA/HA),52.506606,13.332945,16.9,Station:Station
10417,2025-07-20 22:13:05,Station (virtuell),virtuell - S Treptower Park (Puschkinallee/Elsenstraße),52.49278,13.460247,2025-07-20 22:29:56,Station (virtuell),Dammweg/Orionstraße,52.479157,13.4816,16.9,Station:Station
18056,2025-07-20 22:13:05,Station (physisch),**S Ostkreuz,52.504555,13.467607,2025-07-20 22:29:56,Station (virtuell),Jelbi Gabriel-Max-Straße/ Wühlischstraße (FHA/GA),52.509638,13.458001,16.9,Station:Station
13302,2025-07-20 22:13:05,Station (virtuell),Hohenstaufenstraße/Kyffhäuserstraße,52.494737,13.352069,2025-07-20 22:29:56,Freistehend,Flexzone,52.48148,13.319932,16.9,Station:Flexzone
18088,2025-07-20 22:13:05,Station (physisch),Weinbergspark,52.532496,13.399335,2025-07-20 22:29:56,Freistehend,Flexzone,52.540591,13.419188,16.9,Station:Flexzone
16826,2025-07-20 22:13:05,Station (virtuell),EDEKA Schatz (Sprengelstraße),52.541785,13.355454,2025-07-20 22:29:56,Station (virtuell),VRAO 87 - Badstraße/Grüntaler Straße (Abstellfläche Mikromobilität),52.550745,13.38491,16.9,Station:Station
16554,2025-07-20 22:13:05,Station (virtuell),Zossener Straße/Johanniterstraße,52.496687,13.395583,2025-07-20 22:29:56,Station (virtuell),Jelbi Simon-Dach-Straße/ Revaler Straße (FHA/SI),52.508088,13.455252,16.9,Station:Station
14292,2025-07-20 22:13:05,Station (physisch),Rathaus Tiergarten (U Turmstraße),52.526137,13.339055,2025-07-20 22:29:56,Station (virtuell),Alt-Moabit/Gotzkowskystraße,52.523961,13.329978,16.9,Station:Station
17224,2025-07-20 22:13:05,Station (virtuell),Schlesische Straße/Falckensteinstraße (Süd),52.499912,13.443709,2025-07-20 22:29:56,Freistehend,Flexzone,52.508071,13.463413,16.9,Station:Flexzone
19447,2025-07-20 20:10:28,Station (virtuell),Perleberger Straße/Stendalstraße,52.532589,13.350352,2025-07-20 22:29:56,Station (virtuell),Perleberger Straße/Stendalstraße,52.532589,13.350352,139.5,Station:Station
100331,2025-07-20 22:13:05,Station (virtuell),VRAO 62 - Görlitzer Straße/Lübbenerstraße (Abstellfläche Mikromobilität),52.49792,13.436134,2025-07-20 22:29:56,Station (physisch),Boxhagener Straße,52.51204,13.461872,16.9,Station:Station
19000,2025-07-20 21:56:15,Freistehend,Flexzone,52.561262,13.409853,2025-07-20 22:29:56,Station (virtuell),Maximilianstraße (Berliner Straße),52.56126,13.412711,33.7,Flexzone:Station
16535,2025-07-20 20:56:04,Station (physisch),Volksbühne (U Rosa-Luxemburg-Platz),52.526065,13.411367,2025-07-20 22:29:56,Station (virtuell),S Ostkreuz (Süd),52.502713,13.468561,93.9,Station:Station
14437,2025-07-20 22:13:05,Station (physisch),S+U Hermannstraße,52.467995,13.430847,2025-07-20 22:29:56,Station (physisch),Am Tempelhofer Feld,52.476736,13.418464,16.9,Station:Station
100940,2025-07-20 22:13:05,Station (virtuell),Jelbi Dieffenbachstr./Graefestr. (KRE/DI),52.49234,13.41751,2025-07-20 22:29:56,Station (virtuell),Wiener Straße/Liegnitzer Straße,52.495766,13.436898,16.9,Station:Station
16849,2025-07-20 21:57:24,Station (virtuell),Jelbi Burgstraße/Friedrichsbrücke (MIT/FR),52.52119,13.40063,2025-07-20 22:29:56,Station (virtuell),Otto-Suhr-Allee/Kaiser-Friedrich-Straße,52.519257,13.3002,32.5,Station:Station
100475,2025-07-20 22:13:05,Station (virtuell),S Julius-Leber-Brücke (Nordost),52.486299,13.361515,2025-07-20 22:29:56,Freistehend,Flexzone,52.488711,13.389816,16.9,Station:Flexzone
100570,2025-07-20 22:13:05,Station (physisch),Mariannenplatz,52.502038,13.425198,2025-07-20 22:29:56,Station (virtuell),Wildenbruchplatz/Finowstraße,52.483535,13.444519,16.9,Station:Station
10299,2025-07-20 22:13:05,Station (virtuell),Greifswalder Straße/Marienburger Straße,52.533267,13.429161,2025-07-20 22:29:56,Station (virtuell),Jelbi S+U Brandenburger Tor/Pariser Platz (MIT/BR),52.51661,13.38009,16.9,Station:Station
100778,2025-07-20 21:12:05,Station (virtuell),Wirmerzeile (Reichweindamm),52.536893,13.302595,2025-07-20 22:29:56,Station (virtuell),Wirmerzeile (Reichweindamm),52.536893,13.302595,77.8,Station:Station
18610,2025-07-20 22:13:05,Station (physisch),Geschwister Scholl Str.,52.520367,13.392012,2025-07-20 22:29:56,Station (virtuell),Alexandrinenstraße/Oranienstraße,52.50531,13.405296,16.9,Station:Station
14676,2025-07-20 21:56:15,Station (physisch),S+U Hauptbahnhof Washingtonplatz,52.524259,13.368603,2025-07-20 22:29:56,Station (virtuell),EDEKA Stepaniak (Berliner Straße),52.488033,13.334527,33.7,Station:Station
16814,2025-07-20 22:13:05,Station (physisch),S+U Alexanderplatz (Dircksenstraße),52.522096,13.410727,2025-07-20 22:29:56,Freistehend,Flexzone,52.493009,13.379607,16.9,Station:Flexzone
14391,2025-07-20 22:13:05,Station (virtuell),Eschersheimer Straße/Oberlandstraße,52.46532,13.421638,2025-07-20 22:29:56,Station (virtuell),Jelbi Okerstraße/U Leinestraße (NEU/OL),52.4743,13.42717,16.9,Station:Station
19864,2025-07-20 22:13:05,Station (virtuell),Zossener Straße/Johanniterstraße,52.496687,13.395583,2025-07-20 22:29:56,Station (virtuell),Jelbi Simon-Dach-Straße/ Revaler Straße (FHA/SI),52.508088,13.455252,16.9,Station:Station
17792,2025-07-20 17:14:10,Station (virtuell),Kapelle-Ufer/Alexanderufer,52.523562,13.373848,2025-07-20 22:29:56,Station (virtuell),Jelbi Freiligrathstraße (KRE/FR),52.49095,13.41039,315.8,Station:Station
100199,2025-07-20 22:13:05,Station (virtuell),Jelbi Herrfurthstraße (NEU/HE),52.476658,13.418941,2025-07-20 22:29:56,Station (virtuell),Lahnstraße/Naumburger Straße,52.468129,13.445263,16.9,Station:Station
14365,2025-07-20 22:13:05,Station (virtuell),Gustav-Meyer-Allee/Hussitenstraße,52.542465,13.383551,2025-07-20 22:29:56,Station (virtuell),Soldiner Straße/Prinzenallee,52.558635,13.386578,16.9,Station:Station
16523,2025-07-20 22:13:05,Station (virtuell),VRAO 62 - Görlitzer Straße/Lübbenerstraße (Abstellfläche Mikromobilität),52.49792,13.436134,2025-07-20 22:29:56,Station (physisch),Boxhagener Straße,52.51204,13.461872,16.9,Station:Station
19536,2025-07-20 21:56:15,Station (virtuell),S+U Tempelhof (Nord),52.471122,13.38535,2025-07-20 22:29:56,Station (virtuell),Jonasstraße/Ilsestraße,52.471616,13.435298,33.7,Station:Station
100867,2025-07-20 22:13:05,Station (virtuell),S+U Tempelhof (Nordost),52.471497,13.386057,2025-07-20 22:29:56,Station (virtuell),virtuell – Donaustraße/Weichselstraße,52.483871,13.43232,16.9,Station:Station
13675,2025-07-20 22:29:56,Station (virtuell),Michael-Brückner-Straße/Britzer Straße,52.452889,13.515486,2025-07-20 22:30:02,Station (virtuell),Rathenaustraße/Slabystraße,52.459783,13.529251,0.1,Station:Station
10593,2025-07-20 22:29:56,Station (virtuell),Jelbi Sommerbad Neukölln (NEU/SO),52.48029,13.41693,2025-07-20 22:30:02,Freistehend,Flexzone,52.469458,13.432528,0.1,Station:Flexzone
18592,2025-07-20 22:13:05,Station (physisch),Weinbergspark,52.532496,13.399335,2025-07-20 22:29:56,Station (virtuell),M Husemannstraße/Dunckerstraße,52.540172,13.419065,16.9,Station:Station
15511,2025-07-20 22:29:56,Station (virtuell),Jelbi S+U Potsdamer Platz/A.-Hauschner-Straße (TIE/PO),52.510039,13.37599,2025-07-20 22:30:02,Freistehend,Flexzone,52.498004,13.387407,0.1,Station:Flexzone
16883,2025-07-20 22:29:56,Station (virtuell),EDEKA Ungefroren (Fischerinsel),52.513699,13.406039,2025-07-20 22:30:02,Freistehend,Flexzone,52.514369,13.406144,0.1,Station:Flexzone
14088,2025-07-20 22:29:56,Station (virtuell),Seumestraße/Wühlischstraße,52.508576,13.461407,2025-07-20 22:30:02,Freistehend,Flexzone,52.511418,13.446776,0.1,Station:Flexzone
16574,2025-07-20 22:29:56,Station (virtuell),Utrechter Straße/Malplaquetstraße,52.550572,13.35893,2025-07-20 22:30:02,Freistehend,Flexzone,52.54208,13.361454,0.1,Station:Flexzone
10568,2025-07-20 22:29:56,Station (virtuell),Reinhardtstraße/Südpanke,52.523405,13.384277,2025-07-20 22:30:02,Freistehend,Flexzone,52.532911,13.398443,0.1,Station:Flexzone
19402,2025-07-20 22:29:56,Station (virtuell),Jelbi Lichtensteinallee/Café am Neuen See (TIE/LI),52.5108,13.3453,2025-07-20 22:30:02,Freistehend,Flexzone,52.511613,13.319458,0.1,Station:Flexzone
14398,2025-07-20 22:29:56,Station (virtuell),Graunstraße/Rügener Straße,52.546408,13.397596,2025-07-20 22:30:02,Freistehend,außerhalb Flexzone,52.549431,13.390989,0.1,Station:NoFlexzone
17452,2025-07-20 22:29:56,Station (virtuell),**Jelbi S+U Hauptbahnhof/Washingtonplatz (MOA/HW),52.52369,13.37076,2025-07-20 22:30:02,Freistehend,außerhalb Flexzone,52.524156,13.369343,0.1,Station:NoFlexzone
19454,2025-07-20 22:29:56,Station (virtuell),Bahnhofsstraße/Friedrichshagener Straße,52.452664,13.574938,2025-07-20 22:30:08,Station (virtuell),S Köpenick (Süd),52.458373,13.579692,0.2,Station:Station
101158,2025-07-20 22:13:05,Station (virtuell),Jelbi Fichtestraße/Körtestraße (KRE/FIT),52.49138,13.4129,2025-07-20 22:30:20,Station (virtuell),Jelbi Libauer Straße/ Revaler Straße (FHA/LI),52.50845,13.452935,17.2,Station:Station
100034,2025-07-20 22:30:14,Station (virtuell),Jelbi Platz des 18. März/Ahornsteig (TIE/PA),52.516026,13.375934,2025-07-20 22:30:20,Station (virtuell),Jelbi Platz des 18. März/Ahornsteig (TIE/PA),52.516026,13.375934,0.1,Station:Station
100174,2025-07-20 21:56:15,Freistehend,Flexzone,52.495742,13.482758,2025-07-20 22:30:20,Station (virtuell),VRAO 56 - Falckensteinstraße/Wrangelstraße (Abstellfläche Mikromobilität),52.498364,13.442105,34.1,Flexzone:Station
16537,2025-07-20 22:13:05,Station (virtuell),Jelbi Fichtestraße/Körtestraße (KRE/FIT),52.49138,13.4129,2025-07-20 22:30:31,Station (virtuell),Jelbi Libauer Straße/ Revaler Straße (FHA/LI),52.50845,13.452935,17.4,Station:Station
